flags,utterance,category,intent
BSLC,"I can't remember my password, I need help resetting it",ACCOUNT,recover_password
BILQC,"I got an error when I tried to make a payment, but my card was charged anyway, how can I report it?",PAYMENT,payment_issue
BLC,"the concert was postponed, obtain a reimbursement",REFUNDS,get_refund
BILC,"you aren't helping, what do I have to do to talk to a person?",CONTACT,contact_human_agent
BILC,"I get an error when I attempt to make a payment for my online order, can you help me?",PAYMENT,payment_issue
BILC,"I want to check the ticket delivery options, can you help me?",DELIVERY,delivery_options
BSC,"I want an account, I need help creating one",ACCOUNT,create_account
BILQ,can u find information about the email of the Customer Service?,CONTACT,contact_customer_service
BILQ,where do I notify a payment issue?,PAYMENT,payment_issue
BILC,"an error message pops when I attempt to pay with card, what should I do?",PAYMENT,payment_issue
BILCZ,"I have an issue paying for my order, what do I have to do to inform fo it?",PAYMENT,payment_issue
BILQC,"I want to edit my shipping address, what should I do?",SHIPPING,change_shipping_address
BIL,can you tell me how to track my delivery?,ORDER,track_order
BIML,can I register more than one profile with a single email?,ACCOUNT,create_account
BILQ,can u show me your money back guarantee?,REFUNDS,check_refund_policy
BLQD,ask an agent if theres a newsletter I can receive,NEWSLETTER,newsletter_subscription
BIPMQD,"please, can you ask an agent if I could track my orders?",ORDER,track_order
BPQDW,"ask an agent how I can report a fucking issue with my payment, please",PAYMENT,payment_issue
BILQC,"I ordered a product, how do I change my purchase?",ORDER,change_order
BSL,i need help speaking with a human agent,CONTACT,contact_human_agent
BLZ,tell me what the free phone number of Customer Service  is,CONTACT,contact_customer_service
BIC,"I haven't got an account, what do I have to do?",ACCOUNT,create_account
BI,can you tell me if I can pay with card?,PAYMENT,check_payment_methods
BIL,can you show me the email address to contact Client Service?,CONTACT,contact_customer_service
BSLQC,"I bought something, I need help changing my order",ORDER,change_order
BIPLQ,"can u show me the mail address to contact customer service, please?",CONTACT,contact_customer_service
BLQZ,I want to inform of an issue making an payment,PAYMENT,payment_issue
BSLQ,I need help checking my package,ORDER,track_order
BIMSLQCZ,"I didn't receive my invoice, how can I view it ?",INVOICES,check_invoices
BLC,"I need an online account, create one",ACCOUNT,create_account
BIC,"i want to check the status of my refund, what can i do?",REFUNDS,track_refund
BLQD,ask an agent if i can close my account,ACCOUNT,delete_account
BIQ,can you tell me when my ticket is gonna arrive?,DELIVERY,delivery_period
BLC,"I need information, call Customer Service",CONTACT,contact_customer_service
BILC,"I want to notify an issue paying, what can I do?",PAYMENT,payment_issue
BL,help me switch to another profile,ACCOUNT,switch_account
BSLC,"I'm happy with the service, I need help submitting a comment",FEEDBACK,review
BL,tell me what the email address of the Customer Support is,CONTACT,contact_customer_service
BILQC,"I ordered an item, what do I have to do to modify my order?",ORDER,change_order
BIPLQD,can u ask an agent if i could remove my user account?,ACCOUNT,delete_account
BLQ,I get an error when I try to make a payment with card,PAYMENT,payment_issue
BILQC,"i want to delete my profile, how can i do it?",ACCOUNT,delete_account
BILQ,where do I view your money back guarantee?,REFUNDS,check_refund_policy
BSLQC,"i cant understand you, i need help contacting a human agent",CONTACT,contact_human_agent
BLQC,"i wanna check my order, tell me where I can do it",ORDER,track_order
BLQC,i have a problem when trying to make a payment with card and i wanna notify it,PAYMENT,payment_issue
BILQD,can u ask an agent to give me information about the delivery options?,DELIVERY,delivery_options
BIQC,"I need an account, what do I have to do to create one?",ACCOUNT,create_account
BPLQ,id like to track my reimbursement,REFUNDS,track_refund
BPLD,"ask an agent if i could change my purchase, please",ORDER,change_order
BILQD,can u ask an agent if I can see an invoice?,INVOICES,get_invoice
BILQC,"I got an error message when I tried to make a payment, but my card was charged anyway, what can I do to notify it?",PAYMENT,payment_issue
BLQZ,i wanna lodge an complaint fvor a service,FEEDBACK,complaint
BLQC,"i got an error when i tried to make a payment, but i was charged anyway and i wanna report it",PAYMENT,payment_issue
BILDWZ,ca you ask an agent to solve a fucking payment problem ?,PAYMENT,payment_issue
BIPQC,"id like to check your payment methods, what do i have to do?",PAYMENT,check_payment_methods
BIL,how do I view the status of my refund?,REFUNDS,track_refund
BPLQC,"you arent helping and id like to speak with someone, please",CONTACT,contact_human_agent
