flags,utterance,category,intent
BPLQD,ask an agent if i could change to another profile,ACCOUNT,switch_account
BIPSLD,"please, do you mind asking an agent how I can see an invoice?",INVOICES,get_invoice
BIPLQ,"could u show me the free phone number of client service, please?",CONTACT,contact_customer_service
BL,tell me how I can know where my delivery is,ORDER,track_order
BILQ,can I remove my profile?,ACCOUNT,delete_account
BLQD,ask an agent how to inform of a problem with my payment,PAYMENT,payment_issue
BPLQCZ,"i have an issue paying for my order , inform of it, please",PAYMENT,payment_issue
BLZ,an error message pops when i trfy to pay,PAYMENT,payment_issue
BILQC,"im happy with the service, what can i do to submit a comment?",FEEDBACK,review
BILQC,"I bought a product, can I change my order?",ORDER,change_order
BILC,"I changed my mind, can I remove my account?",ACCOUNT,delete_account
BIMLQ,where do I view the cancellation fees?,CANCELLATION_FEE,check_cancellation_fee
BLQC,i have a problem paying for my online order and i want to inform of it,PAYMENT,payment_issue
BILC,"the game was cancelled, what can I do to get a refund?",REFUNDS,get_refund
BIL,can you show me the phone number of Client Service?,CONTACT,contact_customer_service
BILQC,"the show was cancelled, what should i do?",REFUNDS,get_refund
BILQZ,acn I create several user accounts with the same email address?,ACCOUNT,create_account
BILC,"I don't have an account, how do I register?",ACCOUNT,create_account
BIZ,is there a newsletter to keep me p-to-date?,NEWSLETTER,newsletter_subscription
BILCZ,"I don't like the service, can you lodgea consumer complaint?",FEEDBACK,complaint
BILC,"i have a question, how can i call customer service?",CONTACT,contact_customer_service
BIMLQ,where do I notify payment problems?,PAYMENT,payment_issue
BILQC,"the concert was postponed, can u help me?",REFUNDS,get_refund
BILQC,"I want to view the ticket delivery options, what should I do?",DELIVERY,delivery_options
BILC,"I want to modify my shipping address, what do I have to do?",SHIPPING,change_shipping_address
BILC,"an error message pops when I attempt to make a payment for my online order, what do I have to do?",PAYMENT,payment_issue
BILQC,"the show was cancelled, how do I request a reimbursement?",REFUNDS,get_refund
BI,can I get a refund?,REFUNDS,get_refund
BLC,"I got an error message when I attempted to make a payment, but I was charged anyway and I want to inform of it",PAYMENT,payment_issue
BIL,how do I close my account?,ACCOUNT,delete_account
BILC,"the event was cancelled, what do i have to do to obtain a reimbursement?",REFUNDS,get_refund
BML,how to request some invoices,INVOICES,get_invoice
BILQD,can u ask an agent how i can see their money back policy?,REFUNDS,check_refund_policy
BIMLWC,"i want to see my fucking invoice, what do i have to do?",INVOICES,check_invoices
BIPLQC,"i cant remember my password, can u retrieve it, please?",ACCOUNT,recover_password
BIC,"I'm not happy with the service, what do I have to do to file a complaint?",FEEDBACK,complaint
BILQZ,can i request an reimbursement?,REFUNDS,get_refund
BPML,"please, i want to know if i could create more than one profile with a single email address",ACCOUNT,create_account
BML,I want to know how I can see some bills,INVOICES,get_invoice
BIPLDW,"please, could you ask an agent how to report a fucking issue making a payment?",PAYMENT,payment_issue
BIMQ,can you tell me how soon I can expect my tickets?,DELIVERY,delivery_period
BIPL,"could you tell me where I could track my delivery, please?",ORDER,track_order
BILC,"i want to report a problem with my payment, what can i do?",PAYMENT,payment_issue
BISLCZ,"I can't dind my invoices, can I see them ?",INVOICES,check_invoices
BILC,"I purchased a product, can I modify my purchase?",ORDER,change_order
BILQC,"I purchased an item, can I change my order?",ORDER,change_order
BPLD,"ask an agent if i can lodge a consumer complaint, please",FEEDBACK,complaint
BILQC,"i need information, can i send an email to customer support?",CONTACT,contact_customer_service
BLZ,help me erite an opinion,FEEDBACK,review
BMLQ,i want to notify payment problems,PAYMENT,payment_issue
BIL,can you tell me the email of the Customer Service?,CONTACT,contact_customer_service
BLC,I can't understand you and I want to contact a human agent,CONTACT,contact_human_agent
BILC,"I don't want my account, can I close it?",ACCOUNT,delete_account
BILC,"I don't have an online account, what can I do to create one?",ACCOUNT,create_account
BIMLQZ,how do i see my bill ?,INVOICES,check_invoices
BMSL,I want to ask for information about downloading some bills,INVOICES,get_invoice
BLQC,"i changed my mind, help me close my user account",ACCOUNT,delete_account
BILQC,"I want to view the options for ticket delivery, what can I do?",DELIVERY,delivery_options
BILQC,"I want to check the status of my purchase, what can I do?",ORDER,track_order
BPLQD,"please, ask an agent what the mail address of Customer Service is",CONTACT,contact_customer_service
BIL,can you give me information about the email of the Client Service?,CONTACT,contact_customer_service
BILQ,how can I write an opinion for a service?,FEEDBACK,review
BLQC,"I changed my mind, help me close my online account",ACCOUNT,delete_account
BILQD,can u ask an agent how to send an email to customer service?,CONTACT,contact_customer_service
BLQ,I want to know if I can register two online accounts with a single email,ACCOUNT,create_account
B,tell me if there's a newsletter to keep me up-to-date,NEWSLETTER,newsletter_subscription
BIML,is it possible to see some bills?,INVOICES,get_invoice
BIL,where do i report a payment problem?,PAYMENT,payment_issue
BILZ,wat's the status of my reimbursement?,REFUNDS,track_refund
BSQZ,I need help  editing the information on my profile,ACCOUNT,edit_account
BQC,i havent got an account and i wanna create one,ACCOUNT,create_account
BML,help me solve problems making a payment,PAYMENT,payment_issue
BLD,ask an agent how i can remove my user account,ACCOUNT,delete_account
BILQ,can i register two online accounts with the same email address?,ACCOUNT,create_account
BIQC,"i have no account, what should i do to create one?",ACCOUNT,create_account
BLC,I ordered something and i want to change my purchase,ORDER,change_order
BILZ,can you show me information about your reimbursement policy ?,REFUNDS,check_refund_policy
BILQ,how can I switch to another online account?,ACCOUNT,switch_account
BILQC,"i ordered an item, what should i do to modify my order?",ORDER,change_order
BIC,"I have an issue paying with card, can I report it?",PAYMENT,payment_issue
BIPLD,"could you ask an agent where I can report a problem with my payment, please?",PAYMENT,payment_issue
BIMLZ,were can i notify problems with my payment?,PAYMENT,payment_issue
BILCZ,"I have a prbolem making a payment, how do I notify it?",PAYMENT,payment_issue
BL,tell me where I can obtain an invoice,INVOICES,get_invoice
BILC,"I have an issue making a payment, can you report it?",PAYMENT,payment_issue
BL,help me switch to another account,ACCOUNT,switch_account
BILCZ,"my profile was hacked , how can i recover it?",ACCOUNT,recover_password
BILC,"I'm happy with the service, how can I file a comment?",FEEDBACK,review
BIEQC,"u are not helping, what should i do to contact a human agent?",CONTACT,contact_human_agent
BIL,can you tell me what the mail of the Customer Service is?,CONTACT,contact_customer_service
BLWC,"i want information, help me call fucking customer support",CONTACT,contact_customer_service
BILC,"I don't have an account, what should I do to register?",ACCOUNT,create_account
BSL,i need help seeing the delivery options,DELIVERY,delivery_options
BL,help me see the status of my order,ORDER,track_order
BSZ,I wantto know avout subscribing to the newsletter,NEWSLETTER,newsletter_subscription
BILCZ,"I'm discontent with the service, how can I file a complaint ?",FEEDBACK,complaint
BILC,"I lost my password, can I retrieve it?",ACCOUNT,recover_password
BLQ,i want to know what the number to contact Customer Service is,CONTACT,contact_customer_service
BILEWC,"I do not have a fucking account, what do I have to do to register?",ACCOUNT,create_account
BILC,"i want to request a reimbursement, what should i do?",REFUNDS,get_refund
