flags,utterance,category,intent
BMSLQ,I need help seeing some invoices,INVOICES,get_invoice
BILC,"the game was cancelled, what do I have to do to obtain a refund?",REFUNDS,get_refund
BILC,"I got an error when I attempted to pay, but my card was charged anyway, what can I do to report it?",PAYMENT,payment_issue
BI,can you show me information about the delivery period for my ticket?,DELIVERY,delivery_period
BL,how to change my profile,ACCOUNT,edit_account
BILC,"an error message pops when I attempt to pay for my order, what do I have to do?",PAYMENT,payment_issue
BL,tell me how to change my purchase,ORDER,change_order
BMLQ,I want to know if I can register more than one profile with a single email,ACCOUNT,create_account
BLD,ask an agent how to solve a problem with my payment,PAYMENT,payment_issue
BISLZ,what information can you terll me about obtaining  a bill?,INVOICES,get_invoice
BILC,"you're not helping, what can I do to speak with someone?",CONTACT,contact_human_agent
BILQC,"I changed my mind, what should I do to remove my profile?",ACCOUNT,delete_account
BLQZ,I want to know if I can pay  with Master Card,PAYMENT,check_payment_methods
BILQCZ,"I have a question, what should I do to spak with Customer Service?",CONTACT,contact_customer_service
BILQ,where can I track my delivery?,ORDER,track_order
BIMZ,can you tell me if I can get some invoices ?,INVOICES,get_invoice
BLQC,someone stole my password and I want to reset it,ACCOUNT,recover_password
BIL,how can i cancel a purchase?,ORDER,cancel_order
BLQC,"I have a problem paying for my order, I need help notifying it",PAYMENT,payment_issue
BILQC,"I wanna receive the newsletter, can you tell me where I can do it?",NEWSLETTER,newsletter_subscription
BLQZ,I want to know if theres a newsletter toi stay up-to-date,NEWSLETTER,newsletter_subscription
BILQC,"i got an error when i tried to pay, but i was charged anyway, what do i have to do to inform of it?",PAYMENT,payment_issue
BLQC,"I got an error message when I tried to make a payment, but my card was charged anyway, inform of it",PAYMENT,payment_issue
BILQ,can I lodge a consumer complaint?,FEEDBACK,complaint
BMSQ,i need information about getting some invoices,INVOICES,get_invoice
BIL,can I request an invoice?,INVOICES,get_invoice
BSLC,"I don't want my online account, I need help closing it",ACCOUNT,delete_account
BIPD,"please, can you ask an agent if I get a full refund in case I cancel my ticket?",REFUNDS,check_refund_policy
BILCZ,"I need a profile,can you help me?",ACCOUNT,create_account
BILC,"I want to report a problem making a payment, can you help me?",PAYMENT,payment_issue
BL,how to recover my account password,ACCOUNT,recover_password
BILQZ,can I remove my  user account?,ACCOUNT,delete_account
BLQC,"I want to use my other profile, switch them",ACCOUNT,switch_account
BILQC,"I need an online account, what can I do to open one?",ACCOUNT,create_account
BIL,can I register several accounts with the same email address?,ACCOUNT,create_account
