flags,utterance,category,intent
BILCZ,"I got an erreor when I attempted to pay, but my card was charged anyway, can you report it?",PAYMENT,payment_issue
BILQC,"i wanna report a problem with my payment, what do i have to do?",PAYMENT,payment_issue
BSLQC,"I bought an item, I need help modifying my order",ORDER,change_order
BL,help me send an email to customer service,CONTACT,contact_customer_service
BILQC,"I want to submit a review for a service, what can I do?",FEEDBACK,review
BML,"I want to request some invoices, can you show me some information?",INVOICES,get_invoice
BPLDW,"ask an agent where to make a fucking complaint for a service, please",FEEDBACK,complaint
BLCZ,"you aren't helping, help me speak with an human",CONTACT,contact_human_agent
BL,how to reset my password,ACCOUNT,recover_password
BILQC,"i want a refund, how can i obtain one?",REFUNDS,get_refund
BILC,"I need information, how do I contact Client Service?",CONTACT,contact_customer_service
BILC,"I have a question, can you talk to Customer Support?",CONTACT,contact_customer_service
BILQC,"I have a problem making a payment, how do I inform of it?",PAYMENT,payment_issue
BILQ,how do I change the information on my profile?,ACCOUNT,edit_account
BLQC,I need information and I want to send an email to Customer Service,CONTACT,contact_customer_service
BLQC,i have a question and i wanna contact customer support,CONTACT,contact_customer_service
BPLD,"please, ask an agent what I could request a refund for",REFUNDS,get_refund
BIQ,can I recover my password?,ACCOUNT,recover_password
BSLC,"you aren't helping, I need help speaking with someone",CONTACT,contact_human_agent
BLC,"i want information, talk to customer support",CONTACT,contact_customer_service
BILC,"I bought something, how can I modify my purchase?",ORDER,change_order
BC,"I need a refund, help me get one",REFUNDS,get_refund
B,help me leave a review for a service,FEEDBACK,review
BL,"I want to obtain an invoice, can you give me some information?",INVOICES,get_invoice
BILQC,"I have a problem when trying to pay, how do I notify it?",PAYMENT,payment_issue
BILQD,can u ask an agent if i can get a reimbursement?,REFUNDS,get_refund
BLQ,i wanna know if i can register two online accounts with the same email,ACCOUNT,create_account
BML,obtain some bills,INVOICES,get_invoice
BILQC,"you arent helping, what do i have to do to speak with a person?",CONTACT,contact_human_agent
BL,show me the ticket delivery options,DELIVERY,delivery_options
BLQC,I purchased something and I want to change my order,ORDER,change_order
BIZ,can you tell me what the  email address of Customer Service is?,CONTACT,contact_customer_service
BILEQC,"i dont have an online account, can i register?",ACCOUNT,create_account
BIPLQD,could u ask an agent how i could report a problem making a payment?,PAYMENT,payment_issue
BMLQ,I wanna know how to know where my packages are,ORDER,track_order
BIPM,"could you tell me if I can own several accounts, please?",ACCOUNT,create_account
BMLQCZ,"i wanna check my packages , tell me where I can do it",ORDER,track_order
BLZ,help me oxlve a payment problem,PAYMENT,payment_issue
BILQC,"I want to see the cancellation fee, what can I do?",CANCELLATION_FEE,check_cancellation_fee
