flags,utterance,category,intent
BLQ,"I want to see a bill, can you show me some information?",INVOICES,get_invoice
BSLQ,I need information about modifying my order,ORDER,change_order
BMLQ,I want to know if I can create more than one profile with a single email address,ACCOUNT,create_account
BSLZ,information about rceiving the newsletter,NEWSLETTER,newsletter_subscription
BILQC,"I purchased something, what do I have to do to change my order?",ORDER,change_order
BIL,can you give me information about your reimbursement policy?,REFUNDS,check_refund_policy
BLQZ,"I want to get a bil, can you show me some information?",INVOICES,get_invoice
BILC,"I got an error when I attempted to pay, but I was charged anyway, can you help me?",PAYMENT,payment_issue
BILC,"I have a problem when trying to pay for my online order, what can I do to inform of it?",PAYMENT,payment_issue
BIML,can you tell me how I can download some invoices?,INVOICES,get_invoice
BIMSQC,"I can't find my invoice, what do I have to do to check it?",INVOICES,check_invoices
BILQ,can I register several user accounts with the same email?,ACCOUNT,create_account
BIQC,"I have no account, what should I do?",ACCOUNT,create_account
BILC,"I have a question, how do I call Client Service?",CONTACT,contact_customer_service
BLQDZ,ask an agent what he email address of trhe Customer Support,CONTACT,contact_customer_service
BIMSL,what information do you have about requesting some invoices?,INVOICES,get_invoice
BILQD,can u ask an agent how to receive a reimbursement?,REFUNDS,get_refund
BILQC,"I bought a product, can I modify my purchase?",ORDER,change_order
BILC,"the concert was postponed, what can I do to obtain a refund?",REFUNDS,get_refund
BIPLQD,"please, can u ask an agent how i can view my bills?",INVOICES,check_invoices
BIL,how do I check the ticket delivery options?,DELIVERY,delivery_options
BIQC,"i want to check your refund policy, what should i do?",REFUNDS,check_refund_policy
BILC,"i forgot my password, how do i retrieve it?",ACCOUNT,recover_password
BLQC,"I got an error when I attempted to pay, but I was charged anyway and I want to notify it",PAYMENT,payment_issue
BLQZ,I want information about the emaikl address of the Customer Support,CONTACT,contact_customer_service
BLEQC,u are not helping and i want to speak with a human,CONTACT,contact_human_agent
BL,I want to solve a problem making a payment,PAYMENT,payment_issue
BLD,ask an agent if i can solve a payment problem,PAYMENT,payment_issue
