flags,utterance,category,intent
BIML,can you tell me where I can track my packages?,ORDER,track_order
BIPLQD,"please, could u ask an agent where i can notify a problem making a payment?",PAYMENT,payment_issue
BILD,can you ask an agent how I can track my shipment?,ORDER,track_order
BLC,"I don't like the service, help me file a consumer complaint",FEEDBACK,complaint
BIL,can you track my package?,ORDER,track_order
BILQCZ,"I got an error message when I attempted to pay, but I was charged anyway , how do I report it?",PAYMENT,payment_issue
BILQ,where do I view your payment options?,PAYMENT,check_payment_methods
BPMLQDW,"ask an agent how to check my fucking bill, please",INVOICES,check_invoices
BMLD,ask an agent how i can inform of issues paying,PAYMENT,payment_issue
BILQC,"i ordered something, how do i modify my order?",ORDER,change_order
BILCZ,"I'm discontent with the servbice, what do I have to do to make a complaint?",FEEDBACK,complaint
BQC,i havent got an account and i want to create one,ACCOUNT,create_account
BIPLQ,"please, can u show me the free number to contact customer support?",CONTACT,contact_customer_service
BIML,"I want to request some bills, can you tell me how I can do it?",INVOICES,get_invoice
BILQC,"the game was postponed, what should I do to request a reimbursement?",REFUNDS,get_refund
BILQCZ,"I have a problem  paying, can I inform of it?",PAYMENT,payment_issue
BIPLQ,"can you tell me what the email to contact Client Service is, please?",CONTACT,contact_customer_service
BIPLQD,could u ask an agent how i can reset my password?,ACCOUNT,recover_password
BILCZ,"I purchased an item, what can I  do to modify my order?",ORDER,change_order
BL,how to open an account,ACCOUNT,create_account
BPLC,"i have a question and i want to talk to customer support, please",CONTACT,contact_customer_service
BL,how to inform of a payment problem,PAYMENT,payment_issue
BIQC,"I want to report a payment issue, what should I do?",PAYMENT,payment_issue
BLCZ,"I don't have a shipping address, setit up",SHIPPING,set_up_shipping_address
BIPLQC,"the show was cancelled, how could i get a reimbursement?",REFUNDS,get_refund
BLC,"I'm discontent with the service, help me make a consumer complaint",FEEDBACK,complaint
B,I want to know how fast I can expect my ticket to arrive,DELIVERY,delivery_period
BSLQC,"i changed my mind, i need help deleting my online account",ACCOUNT,delete_account
BMSL,I want to get information about downloading some bills,INVOICES,get_invoice
BIPLCZ,"I have an issue when trying to make an payment with card, could I report it?",PAYMENT,payment_issue
BIPLWC,"you're not helping, could I talk to a fucking human?",CONTACT,contact_human_agent
