flags,utterance,category,intent
BILC,"I have a problem paying, what can I do to report it?",PAYMENT,payment_issue
BLC,"I don't understand you, talk to someone",CONTACT,contact_human_agent
BLC,the event was postponed and I want to obtain a reimbursement,REFUNDS,get_refund
BLZ,help me check  your moneyback guarantee,REFUNDS,check_refund_policy
BIPMLQD,"please, can u ask an agent where to notify issues with my payment?",PAYMENT,payment_issue
BILQC,"my profile's been hacked, what should i do to get it back?",ACCOUNT,recover_password
BILQZ,can I view my bipls?,INVOICES,check_invoices
BILC,"I want information, what should I do to contact Client Service?",CONTACT,contact_customer_service
BIMLQ,can I see the cancellation fees?,CANCELLATION_FEE,check_cancellation_fee
BLQC,"I want to change my purchase, tell me where I can do it",ORDER,change_order
BILZ,is it  possible to change my purchase?,ORDER,change_order
BILQD,can u ask an agent if i can make a payment with Master Card?,PAYMENT,check_payment_methods
BLCZ,i have a problem making an payment with card and i want to inform of it,PAYMENT,payment_issue
BSLC,"you're not helping, I need help speaking with a person",CONTACT,contact_human_agent
BMSLQ,I want to know something about obtaining some bills,INVOICES,get_invoice
BML,where to inform of issues with my payment,PAYMENT,payment_issue
BILC,"I have a problem when trying to pay for my order, how can I inform of it?",PAYMENT,payment_issue
BILC,"I get an error message when I try to make a payment for my online order, what should I do?",PAYMENT,payment_issue
BILQZ,can you tell me if i can register several user accounts with the same eail?,ACCOUNT,create_account
BILC,"I get an error message when I attempt to pay for my order, what do I have to do?",PAYMENT,payment_issue
BMLQD,ask an agent how I can know where my deliveries are,ORDER,track_order
BILCZ,"i want to inform of an issue with my payment, what can i do ?",PAYMENT,payment_issue
BIMLZ,how do I request some nivoices?,INVOICES,get_invoice
BIW,can you find information about the fucking email address of the Customer Service?,CONTACT,contact_customer_service
BML,help me see some bills,INVOICES,get_invoice
BILC,"I'm not happy with the service, what should I do to submit a complaint?",FEEDBACK,complaint
BM,tell me if I can register more than one account with the same email,ACCOUNT,create_account
BML,tell me where to check my packages,ORDER,track_order
BIMLZ,how can I see some invoices ?,INVOICES,get_invoice
BILQC,"i changed my mind, what should i do to close my user account?",ACCOUNT,delete_account
BILQC,"I want to retrieve my account password, what do I have to do?",ACCOUNT,recover_password
BLC,"the show was postponed, get a reimbursement",REFUNDS,get_refund
BILQC,"the show was cancelled, what do i have to do to obtain a reimbursement?",REFUNDS,get_refund
BLZ,na error pops when I try to pay with card,PAYMENT,payment_issue
BMLZ,I need inforation about my bill,INVOICES,check_invoices
BILC,"i got an error message when i tried to pay, but my card was charged anyway, what do i have to do to report it?",PAYMENT,payment_issue
BILCZ,"i need information, what do i have to doi to contact client service?",CONTACT,contact_customer_service
BLQC,the game was cancelled and i want to get a refund,REFUNDS,get_refund
BSLC,"I ordered a product, i need help changing my order",ORDER,change_order
BLC,the event was cancelled and i want to request a reimbursement,REFUNDS,get_refund
BIQC,"I want to check the status of my order, what do I have to do?",ORDER,track_order
BQ,i want to see the phone number of customer service,CONTACT,contact_customer_service
BIPLQC,"id like to notify a payment issue, could u help me?",PAYMENT,payment_issue
