flags,utterance,category,intent
BL,how to contact Customer Support,CONTACT,contact_customer_service
BCZ,"i have an issue when trying to pay with card, repotr it",PAYMENT,payment_issue
BILC,"I have a problem paying, can I notify it?",PAYMENT,payment_issue
BIZ,can I deletemy account?,ACCOUNT,delete_account
BLC,"I don't understand you, help me talk to a human",CONTACT,contact_human_agent
BILQC,"i purchased an item, what do I have to do to modify my purchase?",ORDER,change_order
BILQCZ,"i wanna check he options  for ticket delivery, what do i have to do?",DELIVERY,delivery_options
BILQC,"an error message pops when I try to pay, what should I do?",PAYMENT,payment_issue
BILC,"I want to inform of an issue with my payment, what can I do?",PAYMENT,payment_issue
BLQC,"im discontent with the service, lodge a consumer complaint",FEEDBACK,complaint
BILC,"I want to view your payment options, can you help me?",PAYMENT,check_payment_methods
BLQ,I want to know if I can pay with Visa,PAYMENT,check_payment_methods
BIML,how can I see some bills?,INVOICES,get_invoice
BILQ,how can I close my online account?,ACCOUNT,delete_account
BILCZ,"an error opps when I try to pay with card, can you help me?",PAYMENT,payment_issue
BILQC,"an error message pops when i try to make a payment for my online order, what can i do?",PAYMENT,payment_issue
BLC,"I want to use my other user account, switch them",ACCOUNT,switch_account
BILC,"I don't understand you, what can I do to speak with a person?",CONTACT,contact_human_agent
BILC,"I have a problem paying for my order, what should I do?",PAYMENT,payment_issue
BLQC,"I changed my mind, help me delete my online account",ACCOUNT,delete_account
BIPSDWZ,"do you mind asking an agent how to track my fucking order, plase?",ORDER,track_order
BIML,can I have several user accounts?,ACCOUNT,create_account
BILC,"I don't have an online account, what can I do to open one?",ACCOUNT,create_account
BI,can you tell me if i can register two accounts with the same email?,ACCOUNT,create_account
BPLQWC,"im not happy with the service and i want to submit a fucking complaint, please",FEEDBACK,complaint
BILC,"I can't remember my account password, can I reset it?",ACCOUNT,recover_password
BLC,"I haven't got an account, help me register",ACCOUNT,create_account
BSL,i need help talking to a person,CONTACT,contact_human_agent
BILQ,can i track my shipment?,ORDER,track_order
BLCZ,"I have an issue when trying to make an payment, I need help informing of it",PAYMENT,payment_issue
BL,I want to know if I can modify my purchase,ORDER,change_order
BIPLD,"can you ask an agent how to receive a reimbursement, please?",REFUNDS,get_refund
BIEQC,"u are not helping, can u contact a human agent?",CONTACT,contact_human_agent
BIL,can you give me information about the email of the Customer Support?,CONTACT,contact_customer_service
BIMLQD,can u ask an agent how to view my invoice?,INVOICES,check_invoices
BL,I want to know what the hours of Customer Support are,CONTACT,contact_customer_service
BL,I want to send an email to Customer Service,CONTACT,contact_customer_service
BILCZ,"I have an issue when tryying to pay for my order, can I notify it?",PAYMENT,payment_issue
BS,I need help checking the options for delivery,DELIVERY,delivery_options
BILQC,"an error message pops when I attempt to make a payment, what do I have to do?",PAYMENT,payment_issue
BIMSLZ,what information do you have about obtaining someinvoices?,INVOICES,get_invoice
