flags,utterance,category,intent
BL,check the options for ticket delivery,DELIVERY,delivery_options
BSLQ,I want to ask for information about requesting an invoice,INVOICES,get_invoice
BILC,"I can't remember my account password, can you retrieve it?",ACCOUNT,recover_password
BILCZ,"an error message pops when I try to make a payment with card, cqn you help me?",PAYMENT,payment_issue
BIPLW,"please, could you tell me if i can create two fucking online accounts with the same email?",ACCOUNT,create_account
BPEC,"I do not have an account and I want to create one, please",ACCOUNT,create_account
BMSLQ,i wanna know something about getting some bills,INVOICES,get_invoice
BILQ,can i create several user accounts with the same email address?,ACCOUNT,create_account
BLQ,an error message pops when I try to make a payment,PAYMENT,payment_issue
BLQD,ask an agent how to delete my online account,ACCOUNT,delete_account
BILC,"I have an issue making a payment, how can I report it?",PAYMENT,payment_issue
BILC,"I want to delete my online account, where can I do it?",ACCOUNT,delete_account
BL,I don't know anything about your reimbursement policy,REFUNDS,check_refund_policy
BILQDZ,can u ask an agent how to open a online account ?,ACCOUNT,create_account
BIL,where do i lodge a consumer complaint for a service?,FEEDBACK,complaint
BLQ,tell me if I can obtain a bill,INVOICES,get_invoice
BILZ,can you find information about the email of the Customer Support ?,CONTACT,contact_customer_service
BMQD,can u ask an agent how soon i can expect my tickets,DELIVERY,delivery_period
BISLQC,"I lost my invoices, what should I do to see them?",INVOICES,check_invoices
BLC,"I don't know anything about your money back policy, tell me about it",REFUNDS,check_refund_policy
BILQCZ,"I changed my mind, how do I remove my online account ?",ACCOUNT,delete_account
BIPLQDW,"can u ask an agent to file a fucking consumer complaint, please?",FEEDBACK,complaint
BLQC,"i got an error message when i attempted to pay, but my card was charged anyway, i need help informing of it",PAYMENT,payment_issue
BILCZ,"I changed my mind, can I deledte my profile?",ACCOUNT,delete_account
BILWC,"you aren't helping, how do I speak with a fucking human agent?",CONTACT,contact_human_agent
BLC,"my user account's been hacked, recover it",ACCOUNT,recover_password
BILQZ,can you tell me what the mail to contact Customer Support is ?,CONTACT,contact_customer_service
BLQ,i need information about the mail of the Customer Support,CONTACT,contact_customer_service
BILC,"I got an error when I tried to make a payment, but I was charged anyway, what should I do to inform of it?",PAYMENT,payment_issue
BLQ,i wanna know if i can register several online accounts with the same email,ACCOUNT,create_account
BLC,"I've got no online account, help me register",ACCOUNT,create_account
BIM,can you show me information about my invoice?,INVOICES,check_invoices
BIEQC,"i dont have an account, can u create one?",ACCOUNT,create_account
BLC,"I have a problem when trying to pay with card, I need help notifying it",PAYMENT,payment_issue
BLCZ,"i have an issue when trying to pay for my online order, ineed help reporting it",PAYMENT,payment_issue
BIPLQWCZ,"id like to check my fucking package, could you tell me  how t do it?",ORDER,track_order
BIML,is it possible to request some bills?,INVOICES,get_invoice
BMLQZ,i want to obtain  some bills,INVOICES,get_invoice
