flags,utterance,category,intent
BILC,"I want to reset my password, can you help me?",ACCOUNT,recover_password
BILC,"I want to make a consumer complaint for a service, can you help me?",FEEDBACK,complaint
BILQC,"I have a problem making a payment, how do I report it?",PAYMENT,payment_issue
BILQC,"my online account's been hacked, how do I get it back?",ACCOUNT,recover_password
BLQ,i wanna see the free number to contact customer support,CONTACT,contact_customer_service
BSLQ,I need help seeing the cancellation penalty,CANCELLATION_FEE,check_cancellation_fee
BPLQC,"I need a user account, create one, please",ACCOUNT,create_account
BLQCZ,i have a issue  paying with card and i wanna inform of it,PAYMENT,payment_issue
BI,do you have a newsletter to keep me up-to-date?,NEWSLETTER,newsletter_subscription
BILQ,can I own more than one user account?,ACCOUNT,create_account
BILQC,"i have a question, how can i send an email to client service?",CONTACT,contact_customer_service
BML,help me download some invoices,INVOICES,get_invoice
BIQ,can i check the cancellation fee?,CANCELLATION_FEE,check_cancellation_fee
BILQ,can you tell me if i can register several accounts with a single email?,ACCOUNT,create_account
BPL,"please, I want to know how I can check my delivery",ORDER,track_order
BISLQC,"I didn't receive my invoices, how can I view them?",INVOICES,check_invoices
BC,"I want to change my order, tell me how to do it",ORDER,change_order
BILQD,can u ask an agent where to notify a problem paying?,PAYMENT,payment_issue
BIPLQDW,"could u ask an agent how to inform of a fucking payment problem, please?",PAYMENT,payment_issue
BILZ,can you tell me if I can register two profiles with the same email ?,ACCOUNT,create_account
BILC,"I don't want my online account, what should I do to remove it?",ACCOUNT,delete_account
BLC,"I can't understand you, help me talk to a human agent",CONTACT,contact_human_agent
BL,I want to know how I can get a bill,INVOICES,get_invoice
BLQC,I bought something and I wanna change my purchase,ORDER,change_order
BIML,can you tell me if i can create more than one user account with a single email?,ACCOUNT,create_account
BLQC,"I have a problem when trying to pay for my online order, notify it",PAYMENT,payment_issue
BPLQWCZ,"youre not helping, talk to fucking someone, pleased",CONTACT,contact_human_agent
BLQ,I want to see my invoices,INVOICES,check_invoices
BSL,I need help seeing a bill,INVOICES,get_invoice
BIQC,"i have an issue paying with card, can u report it?",PAYMENT,payment_issue
BILC,"I got no payment validation, can you help me?",PAYMENT,payment_issue
