flags,utterance,category,intent
BILQ,can u find information about the email to contact Client Service?,CONTACT,contact_customer_service
BIC,"I have an issue when trying to pay for my order, what do I have to do to report it?",PAYMENT,payment_issue
BLQC,"I got an error message when I tried to pay, but I was charged anyway, I need help notifying it",PAYMENT,payment_issue
BMLQD,ask an agent how i can notify problems paying,PAYMENT,payment_issue
BIQD,can u ask an agent to show me information about my invoices?,INVOICES,check_invoices
BZ,help me create an accout,ACCOUNT,create_account
BILQD,can u ask an agent if there is a free phone number to contact client service?,CONTACT,contact_customer_service
BL,tell me if I can create two accounts with the same email address,ACCOUNT,create_account
BPLW,"please, i want to know how I can download a fucking bill",INVOICES,get_invoice
BILC,"I lost my account password, how do I recover it?",ACCOUNT,recover_password
BL,an error message pops when I try to make a payment for my online order,PAYMENT,payment_issue
BPLDW,"please, ask an agent if i can solve a fucking problem with my payment",PAYMENT,payment_issue
BSLC,"my online account's been hacked, and I need help getting it back",ACCOUNT,recover_password
BL,tell me if I can create several accounts with the same email,ACCOUNT,create_account
BL,I want to know how to check my order,ORDER,track_order
BILQC,"I want to solve a problem making a payment, what should I do?",PAYMENT,payment_issue
BLC,"I have a problem when trying to make a payment, inform of it",PAYMENT,payment_issue
BLDZ,ask an agent how iu can view the cancellation fee,CANCELLATION_FEE,check_cancellation_fee
BLC,I'm not happy with the service and I want to submit a complaint,FEEDBACK,complaint
BMSLQ,I need help getting some bills,INVOICES,get_invoice
BILQC,"I got an error when I attempted to make a payment, but my card was charged anyway, can I inform of it?",PAYMENT,payment_issue
BMLQ,i wanna know if i can create more than one user account with a single email address,ACCOUNT,create_account
BIPMLDZ,could you ask an agent how to know were my packages are?,ORDER,track_order
BC,"I want to subscribe to the newsletter, tell me where I can do it",NEWSLETTER,newsletter_subscription
BL,help me speak with client service,CONTACT,contact_customer_service
BILQCZ,"i have an issue making an payment with card, what do i have to do to notify it?",PAYMENT,payment_issue
BILQ,how can I make changes to my profile?,ACCOUNT,edit_account
BIPLQD,could u ask an agent where to remove my account?,ACCOUNT,delete_account
BILC,"I want to create a profile, what should I do?",ACCOUNT,create_account
BLQC,"I forgot my account password, help me recover it",ACCOUNT,recover_password
BIL,can you show me the email address of the Client Service?,CONTACT,contact_customer_service
BILQCZ,"I want to logde an opinion for a service, what can I do?",FEEDBACK,review
