flags,utterance,category,intent
BILC,"i have a problem when trying to pay for my online order, what can i do to inform of it?",PAYMENT,payment_issue
BILQC,"an error pops when I try to make a payment for my order, what do I have to do?",PAYMENT,payment_issue
BILQC,"the concert was postponed, what do I have to do to obtain a refund?",REFUNDS,get_refund
BLQC,"I have a problem when trying to make a payment, help me report it",PAYMENT,payment_issue
BILD,can you ask an agent where to check my delivery?,ORDER,track_order
BMLQDZ,ask an agent if i can see some biols,INVOICES,get_invoice
BIQCZ,"I want to use my other account, what should I do to change thme?",ACCOUNT,switch_account
BIL,how can i talk to customer support?,CONTACT,contact_customer_service
BISQC,"I can't find my invoices, what can I do to check them?",INVOICES,check_invoices
BILC,"I have no online account, how do I open one?",ACCOUNT,create_account
BIQC,"i wanna check your refund policy, can u help me?",REFUNDS,check_refund_policy
BLC,I have a problem when trying to make a payment and I want to report it,PAYMENT,payment_issue
BLCZ,"I can't understand you , help me talk to a human",CONTACT,contact_human_agent
BIMLQZ,where can i notify problems making a payment ?,PAYMENT,payment_issue
BLC,"I got an error when I tried to pay, but my card was charged anyway, I need help informing of it",PAYMENT,payment_issue
BIML,can I check my bill?,INVOICES,check_invoices
BL,tell me if I can modify my order,ORDER,change_order
BPMLD,"ask an agent how i could solve problems paying, please",PAYMENT,payment_issue
BMQ,I want to report payment issues,PAYMENT,payment_issue
BIPQD,could u ask an agent where i could leave a review?,FEEDBACK,review
BILQD,can u ask an agent where i can delete my user account?,ACCOUNT,delete_account
BPLDW,"ask an agent if I could check the fucking status of my reimbursement, please",REFUNDS,track_refund
BIPLQ,"please, could you tell me if I could register several accounts with the same email address?",ACCOUNT,create_account
BLQC,I have no account and I want to register,ACCOUNT,create_account
BILQC,"I got an error message when I tried to pay, but my card was charged anyway, can I report it?",PAYMENT,payment_issue
BIPLD,"could you ask an agent how to inform of a payment issue, please?",PAYMENT,payment_issue
BC,"I have an issue when trying to pay for my order, I need help reporting it",PAYMENT,payment_issue
