flags,utterance,category,intent
BSL,I want to get information about modifying my purchase,ORDER,change_order
BPSLEWC,"I cannot understand you, I need help talking to fucking someone, please",CONTACT,contact_human_agent
BIPEWCZ,"you ar not helping , could you contact a fucking human agent?",CONTACT,contact_human_agent
BIMLQD,can u ask an agent where I can track my shipments?,ORDER,track_order
BPLQDZ,"ask an agent to solve an isaue paying, please",PAYMENT,payment_issue
BSL,I need help resetting my account password,ACCOUNT,recover_password
BLW,where to notify a fucking payment problem,PAYMENT,payment_issue
BIPLQC,"id like a user account, what should i do to open one?",ACCOUNT,create_account
BILEQC,"i am happy with the service, can u lodge a comment?",FEEDBACK,review
BIL,how do I view the status of my purchase?,ORDER,track_order
BMLQ,I want to know where I can track my deliveries,ORDER,track_order
BILQC,"i have a problem when trying to pay with card, how can i inform of it?",PAYMENT,payment_issue
BL,I want to know if there is a free number to contact Customer Service,CONTACT,contact_customer_service
BILCZ,"I don't have a profile , can I creae one?",ACCOUNT,create_account
BPLQC,"i have an issue when trying to make a payment and i wanna report it, please",PAYMENT,payment_issue
BILC,"i lost my account password, what should i do to reset it?",ACCOUNT,recover_password
BILC,"I'm discontent with the service, how do I lodge a complaint?",FEEDBACK,complaint
BL,I want to know if I can have more than one user account,ACCOUNT,create_account
BIPLW,"please, could you tell me if i could modify my fucking purchase?",ORDER,change_order
BPMSLQC,"i can't find my invoice, i need help seeing it, please",INVOICES,check_invoices
BLQZ,I want to see the no of Customer Service,CONTACT,contact_customer_service
BILQC,"I want to check my shipment, can you tell me where to do it?",ORDER,track_order
BILQC,"I want to close my online account, how can I do it?",ACCOUNT,delete_account
BPMLQW,"I want to know if I can register more than one fucking profile with a single email address, please",ACCOUNT,create_account
BLQ,I want to see the mail address to contact Client Service,CONTACT,contact_customer_service
BIPLQC,"the game was cancelled, could i request a reimbursement?",REFUNDS,get_refund
BML,check my deliveries,ORDER,track_order
BMSLQ,I want to request information about downloading some bills,INVOICES,get_invoice
BMSL,i need help viewing my invoice,INVOICES,check_invoices
BLQD,ask an agent where to view the status of my purchase,ORDER,track_order
BIPQWC,"i wanna change my fucking order, could you tell me how I can do it, please?",ORDER,change_order
BL,I want to know how to request a bill,INVOICES,get_invoice
BIL,how can I talk to a person?,CONTACT,contact_human_agent
BLQC,"im discontent with the service, make a complaint",FEEDBACK,complaint
BILCZ,"I'm happy with the service , what do I have to do to file a comment?",FEEDBACK,review
BIEQC,"i dont have an account, what do i have to do to create one?",ACCOUNT,create_account
BILQC,"i wanna see the status of my purchase, can u help me?",ORDER,track_order
