flags,utterance,category,intent
BIPLQDW,"could u ask an agent how i could write a fucking comment for a service, please?",FEEDBACK,review
BSL,I need help checking your money back policy,REFUNDS,check_refund_policy
BL,help me view my bills,INVOICES,check_invoices
BIM,can you send me some invoices?,INVOICES,get_invoice
BSL,tell me about seeing a bill,INVOICES,get_invoice
BILQZ,can I inform of a issue paying?,PAYMENT,payment_issue
BSLQC,"i cant understand you, i need help talking to a human",CONTACT,contact_human_agent
BPLQC,i have no user account and id like to open one,ACCOUNT,create_account
BLC,I need information and I want to call Customer Support,CONTACT,contact_customer_service
BIPQD,"please, could u ask an agent if I could change my order?",ORDER,change_order
BILQC,"I ordered a product, how do I modify my order?",ORDER,change_order
BILC,"I have a problem when trying to make a payment, can you report it?",PAYMENT,payment_issue
BILQC,"the show was cancelled, what can I do to obtain a reimbursement?",REFUNDS,get_refund
BILC,"i want a user account, what do i have to do to create one?",ACCOUNT,create_account
BIL,how can I close my user account?,ACCOUNT,delete_account
BML,how to solve problems with my payment,PAYMENT,payment_issue
BLQ,i get an error message when i attempt to make a payment with card,PAYMENT,payment_issue
BLC,"you're not helping, help me talk to a person",CONTACT,contact_human_agent
BILQC,"im happy with the service, what can i do to submit an opinion?",FEEDBACK,review
BILQ,where can I see your payment methods?,PAYMENT,check_payment_methods
BILQC,"the show was postponed, how can i request a refund?",REFUNDS,get_refund
BISLZ,what information can you tell me about obtaining an nivoice?,INVOICES,get_invoice
BISQC,"i lost my invoices, how can i check them?",INVOICES,check_invoices
BILQC,"someone stole my account password, what can I do to recover it?",ACCOUNT,recover_password
BILQC,"i wanna notify an issue making a payment, what should i do?",PAYMENT,payment_issue
BPLC,"I have an issue when trying to pay for my order, I need help notifying it, please",PAYMENT,payment_issue
BILWC,"i changed my mind, what can i do to delete my fucking profile?",ACCOUNT,delete_account
BL,I want to know where to track my shipment,ORDER,track_order
BILCZ,"I've got no online account, what should I do ?",ACCOUNT,create_account
BIML,where can I check my packages?,ORDER,track_order
BIMQD,can you ask an agent if i can get some invoices?,INVOICES,get_invoice
BL,where to lodge a consumer complaint,FEEDBACK,complaint
BML,i want to know if i can have several online accounts,ACCOUNT,create_account
BISLQC,"I can't find my bills, how can I check them?",INVOICES,check_invoices
BL,tell me if you have a newsletter to keep me informed,NEWSLETTER,newsletter_subscription
BL,help me lodge a consumer complaint,FEEDBACK,complaint
BQ,I want to change to another account,ACCOUNT,switch_account
BLQC,"I want a reimbursement, request one",REFUNDS,get_refund
BILEQC,"i am happy with the service, what do i have to do to make a comment?",FEEDBACK,review
BIL,can you show me information about the ticket delivery options?,DELIVERY,delivery_options
BILQD,can u ask an agent how to write a review?,FEEDBACK,review
BILQCZ,"i bougbt something, what can i doto modify my order?",ORDER,change_order
BLQ,I want to know what the free number to contact Customer Support is,CONTACT,contact_customer_service
BL,how to talk to a human,CONTACT,contact_human_agent
BIMLD,can you ask an agent to track my packages?,ORDER,track_order
BLC,"the concert was cancelled, help me request a refund",REFUNDS,get_refund
BILQZ,where do i cancel my profie?,ACCOUNT,delete_account
BLDZ,ask an agent where i can view their payment  options,PAYMENT,check_payment_methods
BIML,can you request some invoices?,INVOICES,get_invoice
BLQ,i want information about the mail to contact Customer Support,CONTACT,contact_customer_service
BILC,"I want a profile, what should I do?",ACCOUNT,create_account
BIQC,"i want to report a payment issue, what should i do?",PAYMENT,payment_issue
BILQCZ,"someone stole my account password, what do I have to do to retgrieve it?",ACCOUNT,recover_password
