flags,utterance,category,intent
BILC,"I'm discontent with the service, can you submit a complaint?",FEEDBACK,complaint
BIL,can you tell me the email address to contact Client Service?,CONTACT,contact_customer_service
BMSLQC,"i didn't receive my bill, help me see it",INVOICES,check_invoices
BILC,"you're not helping, how can I talk to someone?",CONTACT,contact_human_agent
BIPMLD,could you ask an agent how to notify problems making a payment?,PAYMENT,payment_issue
BLQ,I want to know if I can register two online accounts with the same email,ACCOUNT,create_account
BIQC,"I lost my password, what can I do?",ACCOUNT,recover_password
BLQ,I wanna know how I can obtain a bill,INVOICES,get_invoice
BILZ,"I want to request a bill, can  you tell me where to do it?",INVOICES,get_invoice
BIL,where can I view your money back guarantee?,REFUNDS,check_refund_policy
BLQC,"i got an error message when i tried to make a payment, but i was charged anyway, report it",PAYMENT,payment_issue
BIC,"I don't have an account, what should I do to create one?",ACCOUNT,create_account
BIL,can you show me the email of Customer Support?,CONTACT,contact_customer_service
BIPLQDW,"please, can u ask an agent where to lodge a fucking complaint for a service?",FEEDBACK,complaint
BIPQD,"could u ask an agent where to delete my account, please?",ACCOUNT,delete_account
BLQDZ,ask an aent if i can get a reimbursement,REFUNDS,get_refund
BL,show me the phone number to contact Client Service,CONTACT,contact_customer_service
BILC,"I want to cancel a purchase, can you help me?",ORDER,cancel_order
BSLQ,I want to request information about changing my purchase,ORDER,change_order
BIL,can you tell me where I can modify my purchase?,ORDER,change_order
BLQ,"I want to see a bill, tell me where to do it",INVOICES,get_invoice
BI,how can I change my order?,ORDER,change_order
BPLQWC,"my fucking online account was hacked and i wanna recover it, please",ACCOUNT,recover_password
BLC,"i have a problem making a payment with card, help me report it",PAYMENT,payment_issue
BILQC,"my user account's been hacked, what should I do to get it back?",ACCOUNT,recover_password
BLC,the game was postponed and I want to obtain a reimbursement,REFUNDS,get_refund
BILQ,where do I see the status of my reimbursement?,REFUNDS,track_refund
BILC,"I get an error message when I attempt to pay, what should I do?",PAYMENT,payment_issue
BLQ,i wanna cancel my profile,ACCOUNT,delete_account
BILQC,"im happy with the service, how can i make an opinion?",FEEDBACK,review
BZ,how to track my rder,ORDER,track_order
BILC,"an error pops when I try to pay for my online order, what do I have to do?",PAYMENT,payment_issue
BIL,where do i view my invoices?,INVOICES,check_invoices
BSLQ,i need help contacting client service,CONTACT,contact_customer_service
BILQC,"the event was postponed, what should I do to get a reimbursement?",REFUNDS,get_refund
BILC,"I bought an item, what should I do to modify my purchase?",ORDER,change_order
BLC,"I got an error when I tried to pay, but my card was charged anyway and I want to inform of it",PAYMENT,payment_issue
BILEC,"I do not have a shipping address, what do I have to do to set one up?",SHIPPING,set_up_shipping_address
BLQ,i didnt get a payment validation,PAYMENT,payment_issue
BILQC,"I want to submit a consumer complaint, what should I do?",FEEDBACK,complaint
BLQC,i cant understand you and i wanna talk to a person,CONTACT,contact_human_agent
BILQC,"I need a refund, how do I request one?",REFUNDS,get_refund
BLQ,i wanna know if i can register several user accounts with a single email address,ACCOUNT,create_account
BIL,where can I download a bill?,INVOICES,get_invoice
BILQC,"my profile's been hacked, can I get it back?",ACCOUNT,recover_password
BPL,"please, contact someone",CONTACT,contact_human_agent
