flags,utterance,category,intent
BLD,ask an agent if i can check my order,ORDER,track_order
BILQ,where do I close my profile?,ACCOUNT,delete_account
BLC,"I want information, help me send an email to Client Service",CONTACT,contact_customer_service
BI,can I report an issue with my payment?,PAYMENT,payment_issue
BQ,i wanna use my other account,ACCOUNT,switch_account
BILQD,can u ask an agent how i can reset my password?,ACCOUNT,recover_password
BIMLQZ,how do i inform of issues paying ?,PAYMENT,payment_issue
BLQC,you arent helping and i wanna contact a person,CONTACT,contact_human_agent
BML,I want to know how I can request some bills,INVOICES,get_invoice
BILC,"I want to see my invoices, can you help me?",INVOICES,check_invoices
BIPLQD,"please, could u ask an agent if i can view the status of my reimbursement?",REFUNDS,track_refund
BIQC,"I want to get a refund, what should I do?",REFUNDS,get_refund
BLQ,I need information about the mail address of the Customer Support,CONTACT,contact_customer_service
BIPLQC,"ive got no user account, could i open one?",ACCOUNT,create_account
BMLQZ,i want to know if i canh register more than one account with a single email address,ACCOUNT,create_account
BILQDZ,can u  ask an agent where to request a reimbursement?,REFUNDS,get_refund
BSLQC,"I ordered an item, I need help changing my purchase",ORDER,change_order
BIPL,can you tell me if i could create several accounts with the same email address?,ACCOUNT,create_account
BISLC,"i didn't receive my bills, how can i see them?",INVOICES,check_invoices
BILQ,can u check your reimbursement policy?,REFUNDS,check_refund_policy
BLQZ,I want to see thee mail of Customer Service,CONTACT,contact_customer_service
BILQD,can u ask an agent how to open a user account?,ACCOUNT,create_account
BLC,"my online account was hacked, help me recover it",ACCOUNT,recover_password
BLD,ask an agent where to view my invoices,INVOICES,check_invoices
BILQ,can u give me information about your payment methods?,PAYMENT,check_payment_methods
BILQC,"an error message pops when i try to pay for my online order, can u help me?",PAYMENT,payment_issue
BLZ,hwere to report a payment problem,PAYMENT,payment_issue
BLQC,"i have a problem when trying to pay for my online order, i need help reporting it",PAYMENT,payment_issue
BILQC,"i want to request a refund, can u help me?",REFUNDS,get_refund
BLQZ,i want to nkow where to see a bill,INVOICES,get_invoice
BILQC,"someone stole my password, what can I do to retrieve it?",ACCOUNT,recover_password
BSLCZ,"I can't understand you , I need help contacting someone",CONTACT,contact_human_agent
BILC,"I have a problem paying for my online order, what can I do to report it?",PAYMENT,payment_issue
BL,tell me what the hours of Client Service are,CONTACT,contact_customer_service
BLZ,how to view the cancellaton penalty,CANCELLATION_FEE,check_cancellation_fee
BLQCZ,i havent gott an online account and i want to registrr,ACCOUNT,create_account
BIPLEC,"I would like to track my reimbursement, what do I have to do, please?",REFUNDS,track_refund
BILC,"I have no user account, what should I do to create one?",ACCOUNT,create_account
BQ,i wanna know if i can register several accounts with the same email,ACCOUNT,create_account
BIPMLQDW,"could u ask an agent how to track my fucking shipments, please?",ORDER,track_order
BILQC,"I changed my mind, how do I close my user account?",ACCOUNT,delete_account
